,country,year,value,short name,short_name
6917,Angola,2008,0,Angola,Angola
6918,Benin,2008,0,Benin,Benin
6919,Botswana,2008,0.02342,Botswana,Botswana
6920,Burkina Faso,2008,0,Burkina Faso,Burkina Faso
6921,Burundi,2008,0,Burundi,Burundi
6922,Cameroon,2008,0,Cameroon,Cameroon
6923,Cape Verde,2008,0,Cabo Verde,Cabo Verde
6924,Central African Republic,2008,0,Central African Republic,Central African Republic
6925,Chad,2008,0,Chad,Chad
6926,Comoros,2008,0,Comoros,Comoros
6927,Congo (Brazzaville),2008,0,Congo Republic,Congo Republic
6928,Congo (Kinshasa),2008,0.00885,DR Congo,DR Congo
6929,Cote dIvoire (IvoryCoast),2008,0,Cote d'Ivoire,Cote d'Ivoire
6930,Djibouti,2008,0,Djibouti,Djibouti
6931,Egypt,2008,0.03694,Egypt,Egypt
6932,Equatorial Guinea,2008,0,Equatorial Guinea,Equatorial Guinea
6933,Eritrea,2008,0,Eritrea,Eritrea
6934,Ethiopia,2008,0,Ethiopia,Ethiopia
6935,Gabon,2008,0,Gabon,Gabon
6936,"Gambia, The",2008,0,Gambia,Gambia
6937,Ghana,2008,0,Ghana,Ghana
6938,Guinea,2008,0,Guinea,Guinea
6939,Guinea-Bissau,2008,0,Guinea-Bissau,Guinea-Bissau
6940,Kenya,2008,0.00454,Kenya,Kenya
6941,Lesotho,2008,0,Lesotho,Lesotho
6942,Liberia,2008,0,Liberia,Liberia
6943,Libya,2008,0,Libya,Libya
6944,Madagascar,2008,0.00034,Madagascar,Madagascar
6945,Malawi,2008,0.00132,Malawi,Malawi
6946,Mali,2008,0,Mali,Mali
6947,Mauritania,2008,0,Mauritania,Mauritania
6948,Mauritius,2008,0.01671,Mauritius,Mauritius
6949,Morocco,2008,0.1227,Morocco,Morocco
6950,Mozambique,2008,0.00025,Mozambique,Mozambique
6951,Namibia,2008,0.00239,Namibia,Namibia
6952,Niger,2008,0.00461,Niger,Niger
6953,Nigeria,2008,0.00084,Nigeria,Nigeria
6954,Reunion,2008,0,Reunion,Reunion
6955,Rwanda,2008,0,Rwanda,Rwanda
6956,Saint Helena,2008,0,St. Helena,St. Helena
6957,Sao Tome and Principe,2008,0,Sao Tome and Principe,Sao Tome and Principe
6958,Senegal,2008,0.00551,Senegal,Senegal
6959,Seychelles,2008,0,Seychelles,Seychelles
6960,Sierra Leone,2008,0,Sierra Leone,Sierra Leone
6961,Somalia,2008,0,Somalia,Somalia
6962,South Africa,2008,4.37439,South Africa,South Africa
6963,Sudan and South Sudan,2008,0,South Sudan,South Sudan
6964,Swaziland,2008,0.00424,Eswatini,Eswatini
6965,Tanzania,2008,0.00038,Tanzania,Tanzania
6966,Togo,2008,0,Togo,Togo
6967,Tunisia,2008,0,Tunisia,Tunisia
6968,Uganda,2008,0,Uganda,Uganda
6969,Western Sahara,2008,0,Western Sahara,Western Sahara
6970,Zambia,2008,0.00002,Zambia,Zambia
6971,Zimbabwe,2008,0.06504,Zimbabwe,Zimbabwe
6972,Asia & Oceania,2008,80.40739,Unknown,Unknown
6973,Afghanistan,2008,0.00889,Afghanistan,Afghanistan
6974,American Samoa,2008,0,American Samoa,American Samoa
6975,Australia,2008,2.42591,Australia,Australia
6976,Bangladesh,2008,0.02618,Bangladesh,Bangladesh
6977,Bhutan,2008,0.00109,Bhutan,Bhutan
6978,Brunei,2008,0,Brunei Darussalam,Brunei Darussalam
6979,Burma (Myanmar),2008,0.01581,Myanmar,Myanmar
6980,Cambodia,2008,0,Cambodia,Cambodia
6981,China,2008,53.80544,China,China
6982,Cook Islands,2008,0,Cook Islands,Cook Islands
6983,Fiji,2008,0,Fiji,Fiji
6984,French Polynesia,2008,0,French Polynesia,French Polynesia
6985,Guam,2008,0,Guam,Guam
6986,Hawaiian Trade Zone,2008,--,Unknown,Unknown
6987,Hong Kong,2008,0.2907,Hong Kong,Hong Kong
6988,India,2008,10.6118,India,India
6989,Indonesia,2008,1.28318,Indonesia,Indonesia
6990,Japan,2008,4.76861,Japan,Japan
6991,Kiribati,2008,0,Kiribati,Kiribati
6992,"Korea, North",2008,0.70823,North Korea,North Korea
6993,"Korea, South",2008,2.6059,South Korea,South Korea
6994,Laos,2008,0.01068,Laos,Laos
6995,Macau,2008,0,Macau,Macau
6996,Malaysia,2008,0.34194,Malaysia,Malaysia
6997,Maldives,2008,0,Maldives,Maldives
6998,Mongolia,2008,0.05267,Mongolia,Mongolia
6999,Nauru,2008,0,Nauru,Nauru
7000,Nepal,2008,0.00772,Nepal,Nepal
7001,New Caledonia,2008,0.00684,New Caledonia,New Caledonia
7002,New Zealand,2008,0.11243,New Zealand,New Zealand
7003,Niue,2008,0,Niue,Niue
7004,Pakistan,2008,0.18855,Pakistan,Pakistan
7005,Papua New Guinea,2008,0,Papua New Guinea,Papua New Guinea
7006,Philippines,2008,0.28145,Philippines,Philippines
7007,Samoa,2008,0,Samoa,Samoa
7008,Singapore,2008,0.00019,Singapore,Singapore
7009,Solomon Islands,2008,0,Solomon Islands,Solomon Islands
7010,Sri Lanka,2008,0.0021,Sri Lanka,Sri Lanka
7011,Taiwan,2008,1.71873,Taiwan,Taiwan
7012,Thailand,2008,0.64547,Thailand,Thailand
7013,Timor-Leste (East Timor),2008,0,Timor-Leste,Timor-Leste
7014,Tonga,2008,0,Tonga,Tonga
7015,U.S. Pacific Islands,2008,0,Unknown,Unknown
7016,Vanuatu,2008,0,Vanuatu,Vanuatu
7017,Vietnam,2008,0.48687,Vietnam,Vietnam
7018,Wake Island,2008,0,Unknown,Unknown
7019,World,2008,132.14729,Unknown,Unknown
7021,North America,2009,21.17627,Unknown,Unknown
7022,Bermuda,2009,0,Bermuda,Bermuda
7023,Canada,2009,1.14856,Canada,Canada
7024,Greenland,2009,0,Greenland,Greenland
7025,Mexico,2009,0.33651,Mexico,Mexico
7026,Saint Pierre and Miquelon,2009,0,St. Pierre and Miquelon,St. Pierre and Miquelon
7027,United States,2009,19.69121,United States,United States
7028,Central & South America,2009,0.8505,Unknown,Unknown
7029,Antarctica,2009,0,Antarctica,Antarctica
7030,Antigua and Barbuda,2009,0,Antigua and Barbuda,Antigua and Barbuda
7031,Argentina,2009,0.04194,Argentina,Argentina
7032,Aruba,2009,0,Aruba,Aruba
7033,"Bahamas, The",2009,0,Bahamas,Bahamas
7034,Barbados,2009,0,Barbados,Barbados
7035,Belize,2009,0,Belize,Belize
7036,Bolivia,2009,0,Bolivia,Bolivia
7037,Brazil,2009,0.3667,Brazil,Brazil
7038,Cayman Islands,2009,0,Cayman Islands,Cayman Islands
7039,Chile,2009,0.19285,Chile,Chile
7040,Colombia,2009,0.12985,Colombia,Colombia
7041,Costa Rica,2009,0.00285,Costa Rica,Costa Rica
7042,Cuba,2009,0.00072,Cuba,Cuba
7043,Dominica,2009,0,Dominica,Dominica
7044,Dominican Republic,2009,0.022,Dominican Republic,Dominican Republic
7045,Ecuador,2009,0,Ecuador,Ecuador
7046,El Salvador,2009,0,El Salvador,El Salvador
7047,Falkland Islands (Islas Malvinas),2009,0,Falkland Islands,Falkland Islands
7048,French Guiana,2009,0,French Guiana,French Guiana
7049,Grenada,2009,0,Grenada,Grenada
7050,Guadeloupe,2009,0,Guadeloupe,Guadeloupe
7051,Guatemala,2009,0.00754,Guatemala,Guatemala
7052,Guyana,2009,0,Guyana,Guyana
7053,Haiti,2009,0,Haiti,Haiti
7054,Honduras,2009,0.0045,Honduras,Honduras
7055,Jamaica,2009,0.00132,Jamaica,Jamaica
7056,Martinique,2009,0,Martinique,Martinique
7057,Montserrat,2009,0,Montserrat,Montserrat
7058,Netherlands Antilles,2009,0,Unknown,Unknown
7059,Nicaragua,2009,0.00184,Nicaragua,Nicaragua
7060,Panama,2009,0.0017,Panama,Panama
7061,Paraguay,2009,0,Paraguay,Paraguay
7062,Peru,2009,0.02831,Peru,Peru
7063,Puerto Rico,2009,0.03844,Puerto Rico,Puerto Rico
7064,Saint Kitts and Nevis,2009,0,St. Kitts and Nevis,St. Kitts and Nevis
7065,Saint Lucia,2009,0,St. Lucia,St. Lucia
7066,Saint Vincent/Grenadines,2009,0,St. Vincent and the Grenadines,St. Vincent and the Grenadines
7067,Suriname,2009,0,Suriname,Suriname
7068,Trinidad and Tobago,2009,0,Trinidad and Tobago,Trinidad and Tobago
7069,Turks and Caicos Islands,2009,0,Turks and Caicos Islands,Turks and Caicos Islands
7070,Uruguay,2009,0.00007,Uruguay,Uruguay
7071,Venezuela,2009,0.00987,Venezuela,Venezuela
7072,"Virgin Islands,  U.S.",2009,0,United States Virgin Islands,United States Virgin Islands
7073,"Virgin Islands, British",2009,0,British Virgin Islands,British Virgin Islands
7074,Europe,2009,12.49683,Unknown,Unknown
7075,Albania,2009,0.00212,Albania,Albania
7076,Austria,2009,0.11358,Austria,Austria
7077,Belgium,2009,0.12384,Belgium,Belgium
7078,Bosnia and Herzegovina,2009,0.18712,Bosnia and Herzegovina,Bosnia and Herzegovina
7079,Bulgaria,2009,0.26172,Bulgaria,Bulgaria
7080,Croatia,2009,0.02101,Croatia,Croatia
7081,Cyprus,2009,0.00055,Cyprus,Cyprus
7082,Czech Republic,2009,0.52096,Czech Republic,Czech Republic
7083,Denmark,2009,0.16798,Denmark,Denmark
7084,Faroe Islands,2009,0,Faeroe Islands,Faeroe Islands
7085,Finland,2009,0.146,Finland,Finland
7086,Former Czechoslovakia,2009,--,Czech Republic,Czech Republic
7087,Former Serbia and Montenegro,2009,--,Unknown,Unknown
7088,Former Yugoslavia,2009,--,Unknown,Unknown
7089,France,2009,0.44389,France,France
7090,Germany,2009,2.95533,Germany,Germany
7091,"Germany, East",2009,--,Unknown,Unknown
7092,"Germany, West",2009,--,Unknown,Unknown
7093,Gibraltar,2009,0,Gibraltar,Gibraltar
7094,Greece,2009,0.33439,Greece,Greece
7095,Hungary,2009,0.11778,Hungary,Hungary
7096,Iceland,2009,0.00356,Iceland,Iceland
7097,Ireland,2009,0.05378,Ireland,Ireland
7098,Italy,2009,0.50464,Italy,Italy
7099,Kosovo,2009,0.07487,Kosovo,Kosovo
7100,Luxembourg,2009,0.00303,Luxembourg,Luxembourg
7101,Macedonia,2009,0.0556,Macedonia,Macedonia
7102,Malta,2009,0,Malta,Malta
7103,Montenegro,2009,0.00789,Montenegro,Montenegro
7104,Netherlands,2009,0.30592,Netherlands,Netherlands
7105,Norway,2009,0.02338,Norway,Norway
7106,Poland,2009,2.092,Poland,Poland
7107,Portugal,2009,0.11907,Portugal,Portugal
7108,Romania,2009,0.30564,Romania,Romania
7109,Serbia,2009,0.36923,Serbia,Serbia
7110,Slovakia,2009,0.15213,Slovakia,Slovakia
7111,Slovenia,2009,0.0678,Slovenia,Slovenia
7112,Spain,2009,0.44338,Spain,Spain
7113,Sweden,2009,0.06223,Sweden,Sweden
7114,Switzerland,2009,0.00495,Switzerland,Switzerland
7115,Turkey,2009,1.23968,Turkey,Turkey
7116,United Kingdom,2009,1.21176,United Kingdom,United Kingdom
7117,Eurasia,2009,6.39883,Unknown,Unknown
7118,Armenia,2009,0,Armenia,Armenia
7119,Azerbaijan,2009,0,Azerbaijan,Azerbaijan
7120,Belarus,2009,0.00366,Belarus,Belarus
7121,Estonia,2009,0.00232,Estonia,Estonia
7122,Former U.S.S.R.,2009,--,Unknown,Unknown
7123,Georgia,2009,0.00418,Georgia,Georgia
7124,Kazakhstan,2009,1.33383,Kazakhstan,Kazakhstan
7125,Kyrgyzstan,2009,0.02138,Kyrgyz Republic,Kyrgyz Republic
7126,Latvia,2009,0.00255,Latvia,Latvia
7127,Lithuania,2009,0.00633,Lithuania,Lithuania
7128,Moldova,2009,0.00335,Moldova,Moldova
7129,Russia,2009,3.7135,Russia,Russia
7130,Tajikistan,2009,0.00396,Tajikistan,Tajikistan
7131,Turkmenistan,2009,0,Turkmenistan,Turkmenistan
7132,Ukraine,2009,1.24773,Ukraine,Ukraine
7133,Uzbekistan,2009,0.05606,Uzbekistan,Uzbekistan
7134,Middle East,2009,0.38383,Unknown,Unknown
7135,Bahrain,2009,0,Bahrain,Bahrain
7136,Iran,2009,0.04622,Iran,Iran
7137,Iraq,2009,0,Iraq,Iraq
7138,Israel,2009,0.30909,Israel,Israel
7139,Jordan,2009,0,Jordan,Jordan
7140,Kuwait,2009,0,Kuwait,Kuwait
7141,Lebanon,2009,0.00551,Lebanon,Lebanon
7142,Oman,2009,0,Oman,Oman
7143,Palestinian Territories,2009,0,Palestine,Palestine
7144,Qatar,2009,0,Qatar,Qatar
7145,Saudi Arabia,2009,0,Saudi Arabia,Saudi Arabia
7146,Syria,2009,0.00011,Syria,Syria
7147,United Arab Emirates,2009,0.02291,United Arab Emirates,United Arab Emirates
7148,Yemen,2009,0,Yemen,Yemen
7149,Africa,2009,4.5644,Unknown,Unknown
7150,Algeria,2009,0.01645,Algeria,Algeria
7151,Angola,2009,0,Angola,Angola
7152,Benin,2009,0,Benin,Benin
7153,Botswana,2009,0.01901,Botswana,Botswana
7154,Burkina Faso,2009,0,Burkina Faso,Burkina Faso
7155,Burundi,2009,0,Burundi,Burundi
7156,Cameroon,2009,0,Cameroon,Cameroon
7157,Cape Verde,2009,0,Cabo Verde,Cabo Verde
7158,Central African Republic,2009,0,Central African Republic,Central African Republic
7159,Chad,2009,0,Chad,Chad
7160,Comoros,2009,0,Comoros,Comoros
7161,Congo (Brazzaville),2009,0,Congo Republic,Congo Republic
7162,Congo (Kinshasa),2009,0.00909,DR Congo,DR Congo
7163,Cote dIvoire (IvoryCoast),2009,0,Cote d'Ivoire,Cote d'Ivoire
7164,Djibouti,2009,0,Djibouti,Djibouti
7165,Egypt,2009,0.03305,Egypt,Egypt
7166,Equatorial Guinea,2009,0,Equatorial Guinea,Equatorial Guinea
7167,Eritrea,2009,0,Eritrea,Eritrea
7168,Ethiopia,2009,0,Ethiopia,Ethiopia
7169,Gabon,2009,0,Gabon,Gabon
7170,"Gambia, The",2009,0,Gambia,Gambia
7171,Ghana,2009,0,Ghana,Ghana
7172,Guinea,2009,0,Guinea,Guinea
7173,Guinea-Bissau,2009,0,Guinea-Bissau,Guinea-Bissau
7174,Kenya,2009,0.00395,Kenya,Kenya
7175,Lesotho,2009,0,Lesotho,Lesotho
7176,Liberia,2009,0,Liberia,Liberia
7177,Libya,2009,0,Libya,Libya
7178,Madagascar,2009,0.00037,Madagascar,Madagascar
7179,Malawi,2009,0.00123,Malawi,Malawi
7180,Mali,2009,0,Mali,Mali
7181,Mauritania,2009,0,Mauritania,Mauritania
7182,Mauritius,2009,0.01527,Mauritius,Mauritius
7183,Morocco,2009,0.11272,Morocco,Morocco
7184,Mozambique,2009,0.00025,Mozambique,Mozambique
7185,Namibia,2009,0.00111,Namibia,Namibia
7186,Niger,2009,0.00486,Niger,Niger
7187,Nigeria,2009,0.00087,Nigeria,Nigeria
7188,Reunion,2009,0,Reunion,Reunion
7189,Rwanda,2009,0,Rwanda,Rwanda
7190,Saint Helena,2009,0,St. Helena,St. Helena
7191,Sao Tome and Principe,2009,0,Sao Tome and Principe,Sao Tome and Principe
7192,Senegal,2009,0.00651,Senegal,Senegal
7193,Seychelles,2009,0,Seychelles,Seychelles
7194,Sierra Leone,2009,0,Sierra Leone,Sierra Leone
7195,Somalia,2009,0,Somalia,Somalia
7196,South Africa,2009,4.26688,South Africa,South Africa
7197,Sudan and South Sudan,2009,0,South Sudan,South Sudan
7198,Swaziland,2009,0.00329,Eswatini,Eswatini
7199,Tanzania,2009,0.00064,Tanzania,Tanzania
7200,Togo,2009,0,Togo,Togo
7201,Tunisia,2009,0,Tunisia,Tunisia
7202,Uganda,2009,0,Uganda,Uganda
7203,Western Sahara,2009,0,Western Sahara,Western Sahara
7204,Zambia,2009,0.00002,Zambia,Zambia
7205,Zimbabwe,2009,0.06883,Zimbabwe,Zimbabwe
7206,Asia & Oceania,2009,86.95639,Unknown,Unknown
7207,Afghanistan,2009,0.01281,Afghanistan,Afghanistan
7208,American Samoa,2009,0,American Samoa,American Samoa
7209,Australia,2009,2.49519,Australia,Australia
7210,Bangladesh,2009,0.02695,Bangladesh,Bangladesh
7211,Bhutan,2009,0.00055,Bhutan,Bhutan
7212,Brunei,2009,0,Brunei Darussalam,Brunei Darussalam
7213,Burma (Myanmar),2009,0.01464,Myanmar,Myanmar
7214,Cambodia,2009,0.00079,Cambodia,Cambodia
7215,China,2009,59.34414,China,China
7216,Cook Islands,2009,0,Cook Islands,Cook Islands
7217,Fiji,2009,0,Fiji,Fiji
7218,French Polynesia,2009,0,French Polynesia,French Polynesia
7219,Guam,2009,0,Guam,Guam
7220,Hawaiian Trade Zone,2009,--,Unknown,Unknown
7221,Hong Kong,2009,0.31598,Hong Kong,Hong Kong
7222,India,2009,11.89389,India,India
7223,Indonesia,2009,1.48321,Indonesia,Indonesia
7224,Japan,2009,4.24857,Japan,Japan
7225,Kiribati,2009,0,Kiribati,Kiribati
7226,"Korea, North",2009,0.68127,North Korea,North Korea
7227,"Korea, South",2009,2.69359,South Korea,South Korea
7228,Laos,2009,0.01128,Laos,Laos
7229,Macau,2009,0,Macau,Macau
7230,Malaysia,2009,0.37762,Malaysia,Malaysia
7231,Maldives,2009,0,Maldives,Maldives
7232,Mongolia,2009,0.05601,Mongolia,Mongolia
7233,Nauru,2009,0,Nauru,Nauru
7234,Nepal,2009,0.00805,Nepal,Nepal
7235,New Caledonia,2009,0.00648,New Caledonia,New Caledonia
7236,New Zealand,2009,0.08256,New Zealand,New Zealand
7237,Niue,2009,0,Niue,Niue
7238,Pakistan,2009,0.1802,Pakistan,Pakistan
7239,Papua New Guinea,2009,0,Papua New Guinea,Papua New Guinea
7240,Philippines,2009,0.23421,Philippines,Philippines
7241,Samoa,2009,0,Samoa,Samoa
7242,Singapore,2009,0.00016,Singapore,Singapore
7243,Solomon Islands,2009,0,Solomon Islands,Solomon Islands
7244,Sri Lanka,2009,0.00271,Sri Lanka,Sri Lanka
7245,Taiwan,2009,1.63801,Taiwan,Taiwan
7246,Thailand,2009,0.62208,Thailand,Thailand
7247,Timor-Leste (East Timor),2009,0,Timor-Leste,Timor-Leste
7248,Tonga,2009,0,Tonga,Tonga
7249,U.S. Pacific Islands,2009,0,Unknown,Unknown
7250,Vanuatu,2009,0,Vanuatu,Vanuatu
7251,Vietnam,2009,0.52545,Vietnam,Vietnam
7252,Wake Island,2009,0,Unknown,Unknown
7253,World,2009,132.82705,Unknown,Unknown
7255,North America,2010,22.35421,Unknown,Unknown
7256,Bermuda,2010,0,Bermuda,Bermuda
7257,Canada,2010,1.15082,Canada,Canada
7258,Greenland,2010,0,Greenland,Greenland
7259,Mexico,2010,0.36942,Mexico,Mexico
7260,Saint Pierre and Miquelon,2010,0,St. Pierre and Miquelon,St. Pierre and Miquelon
7261,United States,2010,20.83397,United States,United States
7262,Central & South America,2010,1.04284,Unknown,Unknown
7263,Antarctica,2010,0,Antarctica,Antarctica
7264,Antigua and Barbuda,2010,0,Antigua and Barbuda,Antigua and Barbuda
7265,Argentina,2010,0.04336,Argentina,Argentina
7266,Aruba,2010,0,Aruba,Aruba
7267,"Bahamas, The",2010,0,Bahamas,Bahamas
7268,Barbados,2010,0,Barbados,Barbados
7269,Belize,2010,0,Belize,Belize
7270,Bolivia,2010,0,Bolivia,Bolivia
7271,Brazil,2010,0.4998,Brazil,Brazil
7272,Cayman Islands,2010,0,Cayman Islands,Cayman Islands
7273,Chile,2010,0.23506,Chile,Chile
7274,Colombia,2010,0.13406,Colombia,Colombia
7275,Costa Rica,2010,0.00255,Costa Rica,Costa Rica
7276,Cuba,2010,0.00063,Cuba,Cuba
7277,Dominica,2010,0,Dominica,Dominica
7278,Dominican Republic,2010,0.02103,Dominican Republic,Dominican Republic
7279,Ecuador,2010,0,Ecuador,Ecuador
7280,El Salvador,2010,0,El Salvador,El Salvador
7281,Falkland Islands (Islas Malvinas),2010,0,Falkland Islands,Falkland Islands
7282,French Guiana,2010,0,French Guiana,French Guiana
7283,Grenada,2010,0,Grenada,Grenada
7284,Guadeloupe,2010,0,Guadeloupe,Guadeloupe
7285,Guatemala,2010,0.01259,Guatemala,Guatemala
7286,Guyana,2010,0,Guyana,Guyana
7287,Haiti,2010,0,Haiti,Haiti
7288,Honduras,2010,0.00468,Honduras,Honduras
7289,Jamaica,2010,0.00138,Jamaica,Jamaica
7290,Martinique,2010,0,Martinique,Martinique
7291,Montserrat,2010,0,Montserrat,Montserrat
7292,Netherlands Antilles,2010,0,Unknown,Unknown
7293,Nicaragua,2010,0.00185,Nicaragua,Nicaragua
7294,Panama,2010,0.00291,Panama,Panama
7295,Paraguay,2010,0,Paraguay,Paraguay
7296,Peru,2010,0.03531,Peru,Peru
7297,Puerto Rico,2010,0.03844,Puerto Rico,Puerto Rico
7298,Saint Kitts and Nevis,2010,0,St. Kitts and Nevis,St. Kitts and Nevis
7299,Saint Lucia,2010,0,St. Lucia,St. Lucia
7300,Saint Vincent/Grenadines,2010,0,St. Vincent and the Grenadines,St. Vincent and the Grenadines
7301,Suriname,2010,0,Suriname,Suriname
7302,Trinidad and Tobago,2010,0,Trinidad and Tobago,Trinidad and Tobago
7303,Turks and Caicos Islands,2010,0,Turks and Caicos Islands,Turks and Caicos Islands
7304,Uruguay,2010,0.00011,Uruguay,Uruguay
7305,Venezuela,2010,0.00906,Venezuela,Venezuela
7306,"Virgin Islands,  U.S.",2010,0,United States Virgin Islands,United States Virgin Islands
7307,"Virgin Islands, British",2010,0,British Virgin Islands,British Virgin Islands
7308,Europe,2010,12.93893,Unknown,Unknown
7309,Albania,2010,0.00236,Albania,Albania
7310,Austria,2010,0.13597,Austria,Austria
7311,Belgium,2010,0.13095,Belgium,Belgium
7312,Bosnia and Herzegovina,2010,0.19375,Bosnia and Herzegovina,Bosnia and Herzegovina
7313,Bulgaria,2010,0.28296,Bulgaria,Bulgaria
7314,Croatia,2010,0.02814,Croatia,Croatia
7315,Cyprus,2010,0.00067,Cyprus,Cyprus
7316,Czech Republic,2010,0.54467,Czech Republic,Czech Republic
7317,Denmark,2010,0.16093,Denmark,Denmark
7318,Faroe Islands,2010,0,Faeroe Islands,Faeroe Islands
7319,Finland,2010,0.1901,Finland,Finland
7320,Former Czechoslovakia,2010,--,Czech Republic,Czech Republic
7321,Former Serbia and Montenegro,2010,--,Unknown,Unknown
7322,Former Yugoslavia,2010,--,Unknown,Unknown
7323,France,2010,0.47278,France,France
7324,Germany,2010,3.15517,Germany,Germany
7325,"Germany, East",2010,--,Unknown,Unknown
7326,"Germany, West",2010,--,Unknown,Unknown
7327,Gibraltar,2010,0,Gibraltar,Gibraltar
7328,Greece,2010,0.30442,Greece,Greece
7329,Hungary,2010,0.1207,Hungary,Hungary
7330,Iceland,2010,0.00376,Iceland,Iceland
7331,Ireland,2010,0.05789,Ireland,Ireland
7332,Italy,2010,0.5604,Italy,Italy
7333,Kosovo,2010,0.08052,Kosovo,Kosovo
7334,Luxembourg,2010,0.00297,Luxembourg,Luxembourg
7335,Macedonia,2010,0.05413,Macedonia,Macedonia
7336,Malta,2010,0,Malta,Malta
7337,Montenegro,2010,0.01508,Montenegro,Montenegro
7338,Netherlands,2010,0.30734,Netherlands,Netherlands
7339,Norway,2010,0.0318,Norway,Norway
7340,Poland,2010,2.23838,Poland,Poland
7341,Portugal,2010,0.06882,Portugal,Portugal
7342,Romania,2010,0.28731,Romania,Romania
7343,Serbia,2010,0.3567,Serbia,Serbia
7344,Slovakia,2010,0.15205,Slovakia,Slovakia
7345,Slovenia,2010,0.06679,Slovenia,Slovenia
7346,Spain,2010,0.32423,Spain,Spain
7347,Sweden,2010,0.08429,Sweden,Sweden
7348,Switzerland,2010,0.00515,Switzerland,Switzerland
7349,Turkey,2010,1.26775,Turkey,Turkey
7350,United Kingdom,2010,1.25,United Kingdom,United Kingdom
7351,Eurasia,2010,7.44055,Unknown,Unknown
7352,Armenia,2010,0.00002,Armenia,Armenia
7353,Azerbaijan,2010,0,Azerbaijan,Azerbaijan
7354,Belarus,2010,0.00378,Belarus,Belarus
7355,Estonia,2010,0.0014,Estonia,Estonia
7356,Former U.S.S.R.,2010,--,Unknown,Unknown
7357,Georgia,2010,0.00209,Georgia,Georgia
7358,Kazakhstan,2010,1.43802,Kazakhstan,Kazakhstan
7359,Kyrgyzstan,2010,0.02895,Kyrgyz Republic,Kyrgyz Republic
7360,Latvia,2010,0.00307,Latvia,Latvia
7361,Lithuania,2010,0.00798,Lithuania,Lithuania
7362,Moldova,2010,0.00354,Moldova,Moldova
7363,Russia,2010,4.49948,Russia,Russia
7364,Tajikistan,2010,0.00394,Tajikistan,Tajikistan
7365,Turkmenistan,2010,0,Turkmenistan,Turkmenistan
7366,Ukraine,2010,1.39391,Ukraine,Ukraine
7367,Uzbekistan,2010,0.05437,Uzbekistan,Uzbekistan
7368,Middle East,2010,0.41405,Unknown,Unknown
7369,Bahrain,2010,0,Bahrain,Bahrain
7370,Iran,2010,0.05681,Iran,Iran
7371,Iraq,2010,0,Iraq,Iraq
7372,Israel,2010,0.32117,Israel,Israel
7373,Jordan,2010,0,Jordan,Jordan
7374,Kuwait,2010,0,Kuwait,Kuwait
7375,Lebanon,2010,0.0062,Lebanon,Lebanon
7376,Oman,2010,0,Oman,Oman
7377,Palestinian Territories,2010,0,Palestine,Palestine
7378,Qatar,2010,0,Qatar,Qatar
7379,Saudi Arabia,2010,0,Saudi Arabia,Saudi Arabia
7380,Syria,2010,0.00011,Syria,Syria
7381,United Arab Emirates,2010,0.02977,United Arab Emirates,United Arab Emirates
7382,Yemen,2010,0,Yemen,Yemen
7383,Africa,2010,4.50944,Unknown,Unknown
7384,Algeria,2010,0.01378,Algeria,Algeria
7385,Angola,2010,0,Angola,Angola
7386,Benin,2010,0,Benin,Benin
7387,Botswana,2010,0.02542,Botswana,Botswana
7388,Burkina Faso,2010,0,Burkina Faso,Burkina Faso
7389,Burundi,2010,0,Burundi,Burundi
7390,Cameroon,2010,0,Cameroon,Cameroon
7391,Cape Verde,2010,0,Cabo Verde,Cabo Verde
7392,Central African Republic,2010,0,Central African Republic,Central African Republic
7393,Chad,2010,0,Chad,Chad
7394,Comoros,2010,0,Comoros,Comoros
7395,Congo (Brazzaville),2010,0,Congo Republic,Congo Republic
7396,Congo (Kinshasa),2010,0.00974,DR Congo,DR Congo
7397,Cote dIvoire (IvoryCoast),2010,0,Cote d'Ivoire,Cote d'Ivoire
7398,Djibouti,2010,0,Djibouti,Djibouti
7399,Egypt,2010,0.03983,Egypt,Egypt
7400,Equatorial Guinea,2010,0,Equatorial Guinea,Equatorial Guinea
7401,Eritrea,2010,0,Eritrea,Eritrea
7402,Ethiopia,2010,0,Ethiopia,Ethiopia
7403,Gabon,2010,0,Gabon,Gabon
7404,"Gambia, The",2010,0,Gambia,Gambia
7405,Ghana,2010,0,Ghana,Ghana
